case_nbr,messageid,severity,message,timestamp
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 10:11:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 10:11:33
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-25 13:00:10
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 13:00:10
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 13:00:48
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-25 13:00:48
209301297,LOG007,Informational,The previous log entry was repeated 34 times.,2025-04-25 17:00:08
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 17:00:08
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 17:00:42
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-25 17:00:42
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 19:19:41
209301297,LOG007,Informational,The previous log entry was repeated 27 times.,2025-04-25 19:19:41
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 19:19:54
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-25 19:19:54
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-25 19:20:33
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 19:20:33
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-25 20:00:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 20:00:47
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-25 21:00:08
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 21:00:08
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 21:00:43
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-25 21:00:43
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-25 22:11:24
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-25 22:11:24
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-25 22:11:34
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-26 00:06:48
209301297,LOG007,Informational,The previous log entry was repeated 20 times.,2025-04-26 00:06:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 00:06:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 01:00:07
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 01:00:07
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 01:00:54
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 01:41:25
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 01:41:25
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 01:41:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 01:41:46
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 01:41:46
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-26 02:00:53
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 02:00:53
209301297,CTL37,Informational,A Patrol Read operation started for RAID Controller in Slot 5.,2025-04-26 04:00:14
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 04:00:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:00:44
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 04:10:33
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 04:10:33
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:10:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 04:27:07
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 04:27:07
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:27:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 04:32:05
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 04:32:05
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:32:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 04:38:39
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 04:38:39
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:38:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 04:42:03
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 04:42:03
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 04:42:15
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:07:13
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 05:07:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:07:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:08:10
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:08:10
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-26 05:21:51
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 05:21:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:23:17
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:23:17
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:23:53
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:23:53
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 05:23:58
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:25:16
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-26 05:25:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:27:07
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:27:07
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:27:17
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:33:28
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:33:28
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 05:33:38
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-26 05:35:12
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:35:12
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:35:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:35:28
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 05:35:28
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 05:52:57
209301297,LOG007,Informational,The previous log entry was repeated 33 times.,2025-04-26 05:52:57
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:53:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 05:53:29
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 05:53:29
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 05:55:15
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-26 05:55:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 06:00:14
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 06:00:14
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 06:00:50
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 06:01:23
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 06:01:23
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 06:06:10
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 06:06:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 06:07:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 06:07:55
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-26 07:00:12
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:00:12
209301297,LOG007,Informational,The previous log entry was repeated 80 times.,2025-04-26 07:01:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:01:16
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and REDFISH.",2025-04-26 07:01:18
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-26 07:01:18
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-26 07:01:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:01:22
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 07:12:20
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:12:20
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:12:35
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 07:17:13
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:17:13
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:17:15
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 07:17:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:17:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 07:23:05
209301297,LOG007,Informational,The previous log entry was repeated 2 times.,2025-04-26 07:23:05
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:23:15
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 07:23:58
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:23:58
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 07:29:56
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:30:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:43:09
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 07:43:09
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:43:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:47:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 07:47:55
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:48:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:54:38
209301297,PDR16,Warning,Predictive failure reported for Disk 2 in Backplane 1 of RAID Controller in Slot 5. Part Number = PH-01W7HC-TB200-255-M3BU-A03,2025-04-26 07:54:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:54:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 07:59:24
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 07:59:24
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 07:59:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:00:31
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:00:31
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:00:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:00:52
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:00:52
209301297,LOG007,Informational,The previous log entry was repeated 8 times.,2025-04-26 08:18:34
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 08:18:34
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:18:36
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:22:05
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:22:05
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:22:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:24:18
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:24:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:24:35
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:30:04
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:30:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:30:16
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:33:06
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:33:06
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:33:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:34:03
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:34:03
209301297,LOG007,Informational,The previous log entry was repeated 3 times.,2025-04-26 08:46:51
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 08:46:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:46:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:48:11
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:48:11
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:48:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 08:57:31
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 08:57:31
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 08:57:35
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 09:00:54
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 09:00:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:01:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:03:54
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 09:03:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:03:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:05:40
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:05:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:05:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:06:06
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:06:06
209301297,LOG007,Informational,The previous log entry was repeated 9 times.,2025-04-26 09:30:06
209301297,USR0031,Informational,Unable to log in for HWE_Guest from 150.110.40.45 using GUI.,2025-04-26 09:30:06
209301297,USR0031,Informational,Unable to log in for Admin from 150.110.40.45 using GUI.,2025-04-26 09:30:06
209301297,USR0031,Informational,Unable to log in for HWE_Guest from 150.110.40.45 using REDFISH.,2025-04-26 09:30:07
209301297,USR0031,Informational,Unable to log in for Admin from 150.110.40.45 using REDFISH.,2025-04-26 09:30:07
209301297,USR0034,Warning,"Login attempt alert for HWE_Guest from 150.110.40.45 using REDFISH, IP will be blocked for 60 seconds.",2025-04-26 09:30:07
209301297,USR0034,Warning,"Login attempt alert for Admin from 150.110.40.45 using REDFISH, IP will be blocked for 60 seconds.",2025-04-26 09:30:07
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:30:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:31:10
209301297,USR0031,Informational,Unable to log in for user from 150.110.40.45 using SSH.,2025-04-26 09:31:10
209301297,USR0031,Informational,Unable to log in for factory from 150.110.40.45 using SSH.,2025-04-26 09:31:11
209301297,USR0034,Warning,"Login attempt alert for USERID from 150.110.40.45 using SSH, IP will be blocked for 60 seconds.",2025-04-26 09:31:12
209301297,USR0031,Informational,Unable to log in for USERID from 150.110.40.45 using SSH.,2025-04-26 09:31:12
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:31:15
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:36:38
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:36:38
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:36:55
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:39:22
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:39:22
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:39:35
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:42:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:42:55
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:43:15
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 09:46:34
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 09:46:34
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 09:46:36
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 10:00:40
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 10:00:40
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 10:00:44
209301297,LOG007,Informational,The previous log entry was repeated 13 times.,2025-04-26 10:06:47
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 10:06:47
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 10:06:55
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 10:07:43
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 10:07:43
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:00:45
209301297,LOG007,Informational,The previous log entry was repeated 18 times.,2025-04-26 11:00:45
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:04:48
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:04:48
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:04:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:09:18
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:09:18
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:09:36
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:10:19
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:10:19
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 11:38:28
209301297,LOG007,Informational,The previous log entry was repeated 7 times.,2025-04-26 11:38:28
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:38:36
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:40:35
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:40:35
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:40:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:41:21
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:41:21
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 11:41:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:41:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:43:17
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:43:17
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 11:43:36
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 11:44:23
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 11:44:23
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-26 12:00:44
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 12:00:44
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 12:02:58
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 12:02:58
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 12:03:16
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 12:10:54
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 12:10:54
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 12:10:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 12:24:51
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 12:24:51
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 12:24:56
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 12:32:25
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 12:32:25
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 12:32:36
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 12:33:31
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 12:33:31
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 13:00:43
209301297,LOG007,Informational,The previous log entry was repeated 10 times.,2025-04-26 13:00:43
209301297,PDR54,Informational,A disk media error on Disk 2 in Backplane 1 of RAID Controller in Slot 5 was corrected during recovery.,2025-04-26 13:01:04
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 13:01:04
209301297,USR0030,Informational,"Successfully logged in using Administrator, from 10.105.28.88 and WS-MAN.",2025-04-26 13:01:16
209301297,LOG007,Informational,The previous log entry was repeated 1 times.,2025-04-26 13:01:16
209301297,LOG007,Informational,The previous log entry was repeated 6 times.,2025-04-26 13:02:06
209301297,PDR87,Informational,Disk 2 in Backplane 1 of RAID Controller in Slot 5 was reset.,2025-04-26 13:02:06
